Date,Humidity,Pressure,WindSpeed,PreviousTemp,Temperature
2024-02-05,77.52,1021.88,11.49,17.0,15.0
2024-02-06,71.49,1017.48,9.39,22.93,19.12
2024-02-07,70.14,1016.71,3.22,12.28,11.17
2024-02-08,67.06,1015.75,18.4,18.12,16.46
2024-02-09,68.31,1023.35,14.81,22.45,17.47
2024-02-10,58.94,1014.22,14.13,19.05,17.63
2024-02-11,57.01,1017.48,12.66,20.58,17.6
2024-02-12,62.65,1017.42,6.47,19.28,15.15
2024-02-13,61.42,1014.55,10.07,17.73,17.49
2024-02-14,59.38,1010.1,15.37,14.4,13.59
2024-02-15,67.36,1018.48,7.8,19.93,16.35
2024-02-16,69.11,1016.46,1.87,17.92,16.27
2024-02-17,62.97,1019.16,11.09,18.01,14.7
2024-02-18,72.63,1013.89,11.43,18.82,15.93
2024-02-19,54.23,1022.56,12.54,23.9,17.05
2024-02-20,60.8,1011.97,14.91,25.51,18.95
2024-02-21,57.07,1024.8,14.55,20.85,18.91
2024-02-22,48.95,1007.4,13.04,19.5,16.59
2024-02-23,61.37,1018.2,16.78,18.09,15.2
2024-02-24,61.02,1018.3,5.92,21.86,16.79
2024-02-25,72.4,1011.83,14.02,24.91,21.39
2024-02-26,66.15,1017.82,14.51,20.6,18.07
2024-02-27,54.49,1021.98,7.04,16.07,14.66
2024-02-28,74.57,1004.39,5.99,22.94,17.29
2024-02-29,70.07,1017.87,9.02,23.79,20.29
2024-03-01,65.52,1002.78,9.35,18.3,17.46
2024-03-02,59.79,1010.3,15.01,22.34,19.26
2024-03-03,54.58,1023.16,9.54,23.11,22.64
2024-03-04,58.62,1011.99,8.57,22.12,17.32
2024-03-05,68.77,1008.92,9.55,20.71,15.46
2024-03-06,74.27,1013.68,16.47,24.85,17.11
2024-03-07,71.8,1024.89,12.05,21.89,17.99
2024-03-08,57.5,1005.28,11.28,19.68,16.67
2024-03-09,53.01,1009.06,11.56,18.61,15.92
2024-03-10,61.76,1021.69,17.17,26.06,21.76
2024-03-11,48.31,1023.37,9.0,24.81,23.19
2024-03-12,62.88,1013.44,17.26,23.82,16.77
2024-03-13,59.51,1007.65,12.84,22.83,17.71
2024-03-14,57.2,1024.2,11.36,22.81,20.34
2024-03-15,49.22,1021.57,22.0,21.77,17.63
2024-03-16,63.9,1016.88,7.78,23.36,18.17
2024-03-17,56.5,1009.3,10.59,19.82,18.12
2024-03-18,51.97,1013.0,7.07,23.04,18.19
2024-03-19,39.97,1012.32,15.81,24.14,20.51
2024-03-20,59.81,1014.65,18.76,26.34,21.16
2024-03-21,72.33,1020.13,18.68,25.08,18.25
2024-03-22,71.47,1017.16,16.9,27.09,21.58
2024-03-23,56.57,1007.25,11.21,28.48,22.17
2024-03-24,55.48,1019.4,10.54,28.02,24.91
2024-03-25,62.89,1013.96,5.32,26.89,21.77
2024-03-26,52.55,1015.71,20.14,26.06,21.9
2024-03-27,61.57,1019.49,13.88,24.04,20.44
2024-03-28,64.75,1006.48,10.03,28.0,21.17
2024-03-29,67.89,1011.74,17.31,30.24,20.25
2024-03-30,58.53,1009.14,8.11,27.46,22.8
2024-03-31,57.73,1003.84,13.63,31.1,24.5
2024-04-01,52.93,1013.3,11.31,23.69,20.65
2024-04-02,53.21,1024.01,14.55,24.68,20.38
2024-04-03,57.34,1002.13,11.75,29.27,22.66
2024-04-04,61.42,1011.05,6.2,28.13,25.4
2024-04-05,65.17,1014.3,12.3,30.61,21.96
2024-04-06,53.08,1011.6,16.2,27.85,23.42
2024-04-07,69.08,1010.3,11.88,26.14,19.51
2024-04-08,56.66,1004.26,15.1,27.74,21.53
2024-04-09,58.33,1011.8,7.82,25.0,20.26
2024-04-10,53.18,1006.74,11.89,26.05,20.32
2024-04-11,41.37,999.46,9.5,30.83,26.47
2024-04-12,64.45,1016.28,14.99,30.77,25.71
2024-04-13,63.35,1014.98,12.13,29.81,24.1
2024-04-14,56.15,1010.34,14.76,25.38,20.66
2024-04-15,58.52,1011.12,16.35,28.54,21.22
2024-04-16,61.6,1015.24,14.77,26.78,21.91
2024-04-17,46.98,1010.88,13.09,32.22,29.13
2024-04-18,54.14,1014.17,8.01,28.5,23.09
2024-04-19,63.34,1008.06,11.99,27.55,21.17
2024-04-20,48.93,1016.0,9.87,30.15,24.36
2024-04-21,59.7,1010.94,10.62,28.82,22.43
2024-04-22,48.08,1010.21,10.5,33.64,23.88
2024-04-23,60.78,1002.78,8.08,28.9,23.52
2024-04-24,57.2,1010.47,4.17,27.59,21.78
2024-04-25,46.08,1004.78,9.33,26.07,20.0
2024-04-26,65.48,1005.65,12.77,30.88,24.73
2024-04-27,52.12,1004.67,6.61,29.84,23.13
2024-04-28,51.53,1003.32,12.06,28.07,22.39
2024-04-29,58.55,1019.18,19.6,33.97,28.3
2024-04-30,65.12,1015.12,16.09,32.95,23.46
2024-05-01,49.91,1017.97,18.57,31.55,23.39
2024-05-02,57.4,1002.17,13.56,34.74,27.36
2024-05-03,59.91,1008.55,16.67,33.32,27.23
2024-05-04,61.71,1001.64,9.1,30.18,21.68
2024-05-05,58.03,1004.54,9.42,29.83,24.35
2024-05-06,54.18,1003.35,1.04,34.03,28.55
2024-05-07,50.9,1014.05,16.74,33.22,23.86
2024-05-08,57.24,1005.79,18.16,32.84,26.43
2024-05-09,49.08,1013.04,9.79,30.72,26.55
2024-05-10,36.09,1010.64,10.98,34.03,28.26
2024-05-11,59.55,1019.06,8.98,31.14,26.75
2024-05-12,62.77,1000.07,13.53,32.68,26.52
2024-05-13,39.86,1013.69,16.5,36.19,29.71
2024-05-14,49.28,1013.05,5.03,31.66,25.86
2024-05-15,60.64,1002.39,13.64,29.75,21.9
2024-05-16,70.66,1012.22,10.89,30.99,23.72
2024-05-17,56.36,1008.8,12.45,35.59,28.73
2024-05-18,51.08,1005.92,13.84,34.05,26.69
2024-05-19,54.86,1002.87,11.25,33.3,23.53
2024-05-20,65.72,1003.33,11.59,32.55,26.61
2024-05-21,51.54,1017.12,11.14,34.82,28.43
2024-05-22,50.43,1006.82,15.88,31.97,25.03
2024-05-23,52.61,1010.67,13.68,34.59,28.65
2024-05-24,49.28,1002.75,12.88,32.38,28.02
2024-05-25,56.78,1002.75,6.92,32.09,22.06
2024-05-26,67.26,1012.01,10.49,32.74,25.88
2024-05-27,58.12,999.81,15.59,33.38,23.89
2024-05-28,54.06,1004.43,12.15,34.16,27.69
2024-05-29,53.76,1006.64,14.64,34.85,27.6
2024-05-30,44.83,1006.98,19.07,26.28,22.46
2024-05-31,61.93,1005.49,16.15,32.68,24.41
2024-06-01,55.18,1008.32,12.37,33.65,24.25
2024-06-02,54.43,1009.77,9.96,37.87,29.43
2024-06-03,78.03,1009.95,1.79,32.23,25.26
2024-06-04,57.75,1001.31,11.33,35.01,28.65
2024-06-05,50.37,1004.79,10.7,37.99,28.7
2024-06-06,52.63,1012.16,13.56,31.85,26.95
2024-06-07,63.64,1010.63,11.38,35.64,26.75
2024-06-08,56.38,999.27,10.72,33.05,26.48
2024-06-09,45.5,1007.87,4.88,33.73,27.44
2024-06-10,61.99,996.2,8.24,33.11,25.95
2024-06-11,50.87,1006.31,13.91,33.29,27.74
2024-06-12,68.65,1015.54,18.86,40.91,28.93
2024-06-13,63.09,1001.3,11.61,36.8,27.28
2024-06-14,52.39,1001.86,13.31,37.38,29.57
2024-06-15,64.48,1009.84,15.81,36.05,30.56
2024-06-16,55.98,998.3,8.76,31.45,23.9
2024-06-17,61.47,1002.84,13.47,35.86,30.17
2024-06-18,58.89,1008.98,9.04,37.36,31.95
2024-06-19,49.58,1002.83,15.46,33.12,26.21
2024-06-20,51.0,1004.82,12.61,37.12,29.01
2024-06-21,62.71,1009.72,13.19,36.55,27.24
2024-06-22,53.16,1008.12,8.87,39.06,30.93
2024-06-23,52.68,1007.35,14.83,34.06,25.12
2024-06-24,48.83,1004.33,20.34,32.55,25.55
2024-06-25,58.49,1007.88,7.97,34.16,29.07
2024-06-26,69.97,1005.43,10.64,38.09,27.96
2024-06-27,48.07,1008.35,12.93,30.89,24.91
2024-06-28,55.72,1003.59,15.15,30.34,21.68
2024-06-29,65.45,1005.18,9.76,35.06,27.48
2024-06-30,55.02,1001.17,1.0,33.86,27.89
2024-07-01,58.76,1005.97,17.44,34.82,26.84
2024-07-02,48.17,1002.11,15.04,36.84,28.86
2024-07-03,58.62,1000.62,5.03,33.51,26.28
2024-07-04,54.33,1007.52,9.57,30.56,25.38
2024-07-05,62.56,1007.32,18.27,39.14,29.5
2024-07-06,64.0,1010.2,17.79,32.4,25.11
2024-07-07,73.83,1004.17,15.75,32.21,24.04
2024-07-08,59.79,1008.4,11.3,36.92,30.22
2024-07-09,58.04,1009.15,12.33,33.59,27.32
2024-07-10,57.14,1008.66,11.48,34.23,27.28
2024-07-11,53.34,1002.35,16.51,35.37,29.54
2024-07-12,58.21,1007.27,8.5,36.63,29.41
2024-07-13,53.8,1008.39,8.78,33.45,28.63
2024-07-14,57.08,1006.66,16.04,37.46,29.72
2024-07-15,65.16,996.24,11.82,29.34,20.07
2024-07-16,48.92,1007.53,17.51,35.64,29.88
2024-07-17,63.98,1017.84,9.31,32.04,25.53
2024-07-18,65.26,1005.04,11.78,36.83,28.05
2024-07-19,55.25,1003.25,8.31,34.04,27.5
2024-07-20,41.26,1008.82,12.03,32.16,26.32
2024-07-21,51.9,1008.58,6.09,35.01,28.73
2024-07-22,65.27,1013.04,10.05,35.43,26.71
2024-07-23,56.07,1000.85,6.25,34.78,29.35
2024-07-24,49.28,1010.87,14.78,31.01,24.99
2024-07-25,52.79,1010.23,14.87,32.11,25.13
2024-07-26,62.25,1006.64,5.08,33.06,25.03
2024-07-27,60.24,1009.11,17.34,32.88,25.7
2024-07-28,54.79,1012.64,21.99,34.52,26.94
2024-07-29,53.94,1011.93,12.18,28.33,23.58
2024-07-30,53.82,1001.93,9.44,33.38,25.31
2024-07-31,50.15,1011.82,23.3,31.9,22.97
2024-08-01,67.97,1007.48,6.72,30.58,24.69
2024-08-02,54.46,1008.25,12.08,30.67,26.55
2024-08-03,65.29,1008.33,12.72,31.72,23.12
2024-08-04,67.47,1007.3,17.38,24.14,20.49
2024-08-05,63.86,1014.1,13.44,30.4,24.11
2024-08-06,53.91,1007.81,10.01,29.89,24.24
2024-08-07,59.81,1002.72,8.2,32.87,25.4
2024-08-08,56.88,1006.44,10.63,29.79,22.05
2024-08-09,50.78,1009.39,7.97,30.96,26.77
2024-08-10,59.44,1014.74,12.19,34.69,26.29
2024-08-11,48.97,1011.7,9.74,33.35,26.26
2024-08-12,65.6,1004.53,6.02,33.01,27.08
2024-08-13,54.1,1021.3,17.02,29.79,21.56
2024-08-14,58.82,1010.3,10.01,31.95,23.43
2024-08-15,59.46,1015.45,6.93,30.1,24.41
2024-08-16,55.73,1008.41,11.33,30.04,24.51
2024-08-17,61.71,1011.94,12.27,31.22,25.16
2024-08-18,54.35,1013.57,5.01,28.86,23.66
2024-08-19,63.84,1015.57,13.33,33.31,29.18
2024-08-20,48.38,1014.87,7.81,29.53,24.52
2024-08-21,58.76,1014.05,18.84,31.09,23.91
2024-08-22,71.51,1008.22,14.1,32.78,23.57
2024-08-23,51.01,1007.05,10.4,31.69,25.89
2024-08-24,53.34,1011.68,9.02,26.17,22.61
2024-08-25,61.75,1014.79,11.58,30.09,25.42
2024-08-26,59.48,1009.12,14.45,30.82,22.23
2024-08-27,60.75,1015.67,11.9,30.76,24.09
2024-08-28,61.79,1017.72,11.13,26.19,21.74
2024-08-29,62.88,1005.99,12.23,27.03,22.0
2024-08-30,66.28,1006.5,9.58,30.5,23.7
2024-08-31,61.45,1010.09,10.63,26.47,21.91
2024-09-01,56.97,1012.45,3.66,27.33,21.76
2024-09-02,63.44,1008.4,15.89,31.29,26.07
2024-09-03,72.1,1017.9,13.2,27.55,22.45
2024-09-04,57.95,1013.38,8.91,25.89,19.56
2024-09-05,52.13,1011.57,19.59,25.39,19.1
2024-09-06,66.78,1004.31,12.35,27.89,20.13
2024-09-07,58.26,1005.03,7.86,24.05,20.67
2024-09-08,43.97,1013.13,15.43,26.27,20.5
2024-09-09,65.19,1001.18,13.59,27.38,20.63
2024-09-10,55.59,1017.03,13.58,29.34,24.3
2024-09-11,58.78,1011.29,10.3,27.78,22.34
2024-09-12,61.81,1028.42,13.8,24.57,20.44
2024-09-13,60.9,1023.86,10.95,28.56,21.75
2024-09-14,64.61,1011.54,14.22,25.14,20.52
2024-09-15,56.67,1012.03,4.38,22.9,18.78
2024-09-16,63.39,1017.66,10.26,25.07,19.88
2024-09-17,58.06,1021.32,18.89,28.44,22.88
2024-09-18,65.12,1004.73,8.93,25.47,20.3
2024-09-19,64.34,1004.11,9.58,24.96,19.82
2024-09-20,53.56,1010.06,10.21,28.37,22.26
2024-09-21,67.79,1016.2,7.14,21.44,17.15
2024-09-22,56.51,1015.89,3.17,21.59,18.86
2024-09-23,65.99,1018.88,11.08,20.69,15.12
2024-09-24,62.99,1007.65,12.54,24.9,19.12
2024-09-25,73.36,1002.19,11.79,24.27,18.84
2024-09-26,59.01,1018.18,11.42,27.13,20.39
2024-09-27,58.2,1009.86,12.17,24.1,21.13
2024-09-28,60.59,1004.03,16.09,22.51,19.45
2024-09-29,58.68,1014.97,11.24,23.23,17.57
2024-09-30,66.47,1018.33,9.7,23.31,20.62
2024-10-01,49.64,1013.87,10.88,19.21,16.83
2024-10-02,53.65,1012.31,14.32,28.68,23.74
2024-10-03,53.63,1013.92,17.65,23.7,18.74
2024-10-04,67.83,1012.98,9.49,22.85,19.46
2024-10-05,73.23,1008.21,12.4,23.57,18.51
2024-10-06,60.59,1011.49,13.35,23.62,17.98
2024-10-07,60.22,1017.78,8.03,21.58,16.71
2024-10-08,61.96,1016.9,12.08,20.34,14.94
2024-10-09,69.68,1016.24,6.14,22.89,18.75
2024-10-10,55.13,1010.54,4.92,22.25,19.89
2024-10-11,63.36,1014.72,13.47,19.46,16.77
2024-10-12,68.59,1004.85,10.46,24.21,18.71
2024-10-13,65.34,1016.74,12.81,21.57,15.89
2024-10-14,63.23,1023.1,11.93,22.38,17.52
2024-10-15,68.98,1008.7,8.09,23.68,20.25
2024-10-16,43.12,1013.25,11.82,20.51,17.75
2024-10-17,66.86,1017.93,7.07,21.01,17.55
2024-10-18,57.6,1022.65,17.56,21.94,16.68
2024-10-19,49.43,1014.25,6.58,18.41,17.25
2024-10-20,65.89,1013.14,11.22,19.98,15.63
2024-10-21,71.99,1006.86,7.83,19.99,17.18
2024-10-22,61.48,1017.32,14.28,17.47,15.65
2024-10-23,69.18,1027.11,10.67,24.52,19.05
2024-10-24,73.86,1018.39,9.93,16.19,12.95
2024-10-25,71.84,1016.99,15.41,16.29,12.15
2024-10-26,74.18,1018.81,12.12,21.9,15.19
2024-10-27,67.95,1017.24,14.07,20.44,15.17
2024-10-28,63.35,1013.32,8.07,16.48,14.42
2024-10-29,51.67,1021.6,6.38,19.94,18.39
2024-10-30,61.22,1018.7,12.43,21.7,18.09
2024-10-31,57.09,1017.75,10.72,18.27,15.48
2024-11-01,78.25,1012.87,14.51,23.93,19.02
2024-11-02,61.88,1024.36,11.68,14.29,12.83
2024-11-03,64.03,1021.25,12.82,19.49,17.05
2024-11-04,67.08,1015.25,5.51,20.41,14.65
2024-11-05,63.58,1023.1,19.55,19.68,10.73
2024-11-06,75.19,1015.69,11.34,17.16,13.88
2024-11-07,59.02,1014.35,14.79,16.85,12.42
2024-11-08,64.79,1014.54,8.66,18.36,15.11
2024-11-09,58.28,1009.56,13.23,19.06,15.51
2024-11-10,54.29,1020.85,6.79,18.49,18.72
2024-11-11,59.29,1009.41,13.81,19.34,16.49
2024-11-12,63.36,1012.49,10.58,14.71,12.88
2024-11-13,60.66,1008.33,12.12,16.35,14.9
2024-11-14,58.86,1018.34,14.79,14.68,13.32
2024-11-15,53.91,1018.09,7.07,15.81,14.06
2024-11-16,63.22,1017.27,9.26,18.8,17.26
2024-11-17,53.3,1013.76,13.83,16.71,13.24
2024-11-18,69.2,1013.17,20.39,22.12,17.18
2024-11-19,64.49,1021.41,11.45,16.72,12.21
2024-11-20,53.75,1016.4,14.36,16.34,14.69
2024-11-21,61.83,1020.79,11.57,16.37,14.4
2024-11-22,58.76,1014.84,19.77,14.65,14.5
2024-11-23,66.29,1020.22,5.01,15.85,11.89
2024-11-24,73.48,1025.88,12.38,18.39,13.98
2024-11-25,51.0,1022.35,5.5,16.09,16.41
2024-11-26,64.96,1017.4,1.97,14.02,13.31
2024-11-27,63.06,1020.79,13.19,13.67,12.21
2024-11-28,68.91,1018.35,12.56,14.65,10.95
2024-11-29,65.73,1019.63,10.86,15.74,12.64
2024-11-30,59.0,1018.0,11.58,18.15,17.19
2024-12-01,62.05,1018.85,24.39,12.52,10.21
2024-12-02,58.74,1020.77,10.97,14.72,13.74
2024-12-03,71.86,1014.77,14.04,15.69,12.33
2024-12-04,64.5,1014.69,9.4,11.29,8.73
2024-12-05,77.68,1012.86,13.18,13.45,11.63
2024-12-06,63.96,1011.83,11.05,13.75,12.52
2024-12-07,59.45,1013.77,10.36,13.46,15.13
2024-12-08,53.82,1020.67,19.28,15.6,12.29
2024-12-09,51.81,1015.43,16.71,14.79,14.31
2024-12-10,53.36,1022.49,12.55,13.9,11.31
2024-12-11,66.33,1020.11,2.78,16.03,14.43
2024-12-12,68.03,1010.11,10.56,18.86,16.48
2024-12-13,53.41,1023.24,22.81,18.66,12.95
2024-12-14,70.75,1024.03,11.08,10.81,9.3
2024-12-15,61.11,1015.01,16.41,16.29,12.86
2024-12-16,65.52,1022.09,17.77,14.62,11.22
2024-12-17,75.78,1015.71,12.88,15.35,12.54
2024-12-18,70.78,1020.49,8.63,14.13,13.5
2024-12-19,62.62,1013.68,2.26,15.26,13.64
2024-12-20,58.26,1011.03,14.74,15.33,13.41
2024-12-21,49.43,1018.08,8.74,13.73,13.53
2024-12-22,59.46,1019.37,12.7,13.04,11.81
2024-12-23,63.01,1017.99,7.0,14.04,11.24
2024-12-24,57.57,1014.05,10.94,15.55,15.19
2024-12-25,63.56,1017.96,12.13,16.37,14.27
2024-12-26,65.0,1021.29,13.07,16.95,14.72
2024-12-27,62.88,1019.71,7.54,14.01,11.61
2024-12-28,59.9,1020.83,16.79,15.75,12.84
2024-12-29,65.61,1016.54,9.61,17.27,14.29
2024-12-30,67.51,1025.73,5.3,17.74,13.34
2024-12-31,56.77,1013.97,11.56,15.09,11.23
2025-01-01,74.28,1022.28,12.14,14.74,11.2
2025-01-02,63.69,1025.73,12.64,15.68,14.25
2025-01-03,64.5,1022.19,17.45,12.77,10.07
2025-01-04,69.3,1018.75,11.05,14.92,11.16
2025-01-05,65.96,1017.08,11.52,17.03,13.13
2025-01-06,70.97,1024.87,7.59,16.85,13.61
2025-01-07,66.29,1012.54,15.28,14.9,11.73
2025-01-08,59.97,1014.77,12.74,16.03,16.59
2025-01-09,66.76,1017.59,10.32,13.79,13.27
2025-01-10,56.19,1025.72,4.38,17.21,17.26
2025-01-11,64.93,1021.39,17.78,15.56,14.35
2025-01-12,63.91,1014.6,7.09,15.19,12.0
2025-01-13,62.66,1017.85,9.63,15.07,11.62
2025-01-14,63.18,1016.28,13.43,15.79,11.9
2025-01-15,50.87,1015.75,7.21,15.02,15.99
2025-01-16,60.17,1024.14,6.03,17.53,14.95
2025-01-17,64.63,1012.33,3.5,15.29,11.91
2025-01-18,65.06,1027.17,14.88,19.75,15.69
2025-01-19,56.71,1023.21,9.82,19.55,16.75
2025-01-20,72.72,1024.46,23.71,14.45,11.39
2025-01-21,57.76,1016.63,8.02,16.66,15.17
2025-01-22,70.57,1018.13,8.31,15.17,11.69
2025-01-23,66.73,1011.65,9.74,15.97,14.23
2025-01-24,59.17,1016.12,12.97,21.19,16.75
2025-01-25,76.08,1021.15,10.12,16.21,12.82
2025-01-26,55.25,1025.09,14.45,17.78,16.48
2025-01-27,69.99,1013.0,8.09,18.29,14.08
2025-01-28,70.51,1016.63,6.47,15.0,12.01
2025-01-29,58.77,1017.63,4.81,15.43,14.93
2025-01-30,73.16,1011.33,3.11,14.77,11.37
2025-01-31,61.61,1021.18,9.93,15.58,13.24
2025-02-01,65.33,1014.53,10.8,11.38,10.87
2025-02-02,65.08,1017.09,9.47,18.97,18.48
2025-02-03,62.26,1015.72,16.97,22.41,18.66
2025-02-04,68.82,1013.95,16.91,18.33,14.98
2025-02-05,68.64,1017.77,10.66,15.02,13.3
2025-02-06,50.79,1016.64,4.82,16.85,14.39
2025-02-07,72.11,1015.77,9.73,17.38,14.2
2025-02-08,51.28,1013.9,9.6,16.28,14.84
2025-02-09,70.09,1019.04,9.37,20.54,17.03
2025-02-10,70.68,1025.62,9.21,20.57,16.95
2025-02-11,55.1,1017.96,9.39,16.38,15.27
2025-02-12,59.8,1022.14,10.45,20.65,17.12
2025-02-13,54.87,1010.11,9.46,22.55,19.08
2025-02-14,61.04,1017.75,12.83,23.52,17.57
2025-02-15,60.33,1011.38,13.44,25.78,20.2
2025-02-16,67.88,1009.38,8.36,17.64,16.3
2025-02-17,71.53,1012.96,17.08,25.98,20.03
2025-02-18,72.06,1022.52,8.08,19.14,15.63
2025-02-19,58.29,1021.2,5.53,18.76,19.11
2025-02-20,60.69,1017.56,13.52,20.94,15.5
2025-02-21,50.3,1008.58,8.73,19.09,15.45
2025-02-22,56.37,1015.15,13.29,21.4,20.13
2025-02-23,68.7,1017.54,2.39,17.77,15.3
2025-02-24,73.19,1016.8,17.57,20.31,15.16
2025-02-25,53.17,1006.59,14.69,23.82,17.97
2025-02-26,57.59,1011.25,6.0,21.02,18.58
2025-02-27,61.48,1015.27,6.08,21.62,18.93
2025-02-28,63.55,1018.16,18.69,22.51,16.36
2025-03-01,55.85,1004.38,9.05,24.2,19.79
2025-03-02,64.41,1014.44,8.66,18.15,14.83
2025-03-03,58.05,1015.85,2.94,23.24,20.27
2025-03-04,61.2,1019.27,10.6,21.53,16.49
2025-03-05,65.05,1018.37,11.09,22.65,20.0
2025-03-06,61.19,1017.7,14.86,24.78,21.09
2025-03-07,58.02,1010.67,6.4,19.99,16.7
2025-03-08,60.23,1005.01,5.92,20.55,16.99
2025-03-09,60.3,1012.47,13.8,18.69,15.34
2025-03-10,58.26,1019.32,16.03,21.91,17.01
2025-03-11,58.96,1021.17,5.72,26.22,21.37
2025-03-12,71.88,1017.63,16.33,23.19,17.43
2025-03-13,64.54,1016.11,12.15,20.68,18.94
2025-03-14,58.47,1015.74,16.37,22.73,19.69
2025-03-15,65.34,1010.94,11.72,20.7,17.89
2025-03-16,58.05,1012.95,1.91,21.67,19.28
2025-03-17,68.52,1021.83,11.39,25.17,18.54
2025-03-18,62.82,1008.65,16.24,21.9,17.26
2025-03-19,59.4,1021.31,8.43,27.1,23.6
2025-03-20,63.21,1011.51,10.45,24.67,18.19
2025-03-21,49.0,1019.63,11.3,25.19,22.34
2025-03-22,52.04,1005.85,1.0,24.56,24.24
2025-03-23,51.49,1015.69,18.69,27.04,23.32
2025-03-24,60.77,1008.96,8.39,27.24,23.8
2025-03-25,71.82,1005.44,14.02,26.42,20.22
2025-03-26,75.23,1013.49,11.65,27.1,21.84
2025-03-27,64.0,1017.33,17.03,25.56,19.12
2025-03-28,62.97,1007.93,13.62,27.39,22.48
2025-03-29,46.78,1004.54,11.06,25.63,22.42
2025-03-30,55.51,1011.46,8.43,26.55,22.33
2025-03-31,53.72,1011.36,15.19,26.11,22.95
2025-04-01,54.81,1014.42,4.51,25.88,21.23
2025-04-02,57.9,1016.31,14.58,25.53,20.44
2025-04-03,55.7,1011.15,7.6,28.25,23.34
2025-04-04,45.07,1020.61,17.01,30.27,23.72
2025-04-05,64.09,1012.33,12.65,30.13,23.83
2025-04-06,51.27,1009.37,14.58,24.95,18.36
2025-04-07,60.38,1002.92,12.33,30.72,25.36
2025-04-08,73.15,1009.55,4.99,27.35,21.4
2025-04-09,52.12,1009.07,8.56,29.53,23.61
2025-04-10,40.77,1015.44,14.69,26.38,21.54
2025-04-11,56.41,1012.84,12.67,28.85,22.93
2025-04-12,66.04,1004.52,16.72,29.39,23.18
2025-04-13,71.97,1011.16,13.61,25.59,20.23
2025-04-14,49.59,1013.55,8.13,30.35,24.33
2025-04-15,61.6,1017.72,8.82,32.13,24.54
2025-04-16,54.8,1014.41,12.41,28.94,24.36
2025-04-17,57.24,1013.67,2.74,32.47,25.66
2025-04-18,76.43,1010.06,18.69,29.22,21.42
2025-04-19,47.33,1011.59,13.77,31.65,26.02
2025-04-20,59.56,1015.79,16.91,25.05,20.41
2025-04-21,60.99,1002.78,5.68,35.4,28.97
2025-04-22,65.25,1007.59,16.98,33.52,23.75
2025-04-23,58.27,1005.37,20.93,29.75,20.37
2025-04-24,59.67,1011.03,6.72,26.18,20.74
2025-04-25,54.71,1015.19,15.09,31.3,27.36
2025-04-26,59.27,1005.95,12.0,27.63,24.61
2025-04-27,54.92,996.89,5.82,31.92,28.02
2025-04-28,61.61,1006.68,13.97,31.99,24.54
2025-04-29,54.62,1013.22,15.33,29.15,21.08
2025-04-30,59.78,1011.24,9.6,33.82,23.7
2025-05-01,56.88,1010.6,16.66,33.25,25.19
2025-05-02,64.91,1006.97,5.33,33.76,26.25
2025-05-03,56.61,1001.89,6.02,31.76,27.21
2025-05-04,44.5,1010.77,12.55,28.75,25.2
2025-05-05,65.69,1003.94,12.1,34.14,26.38
2025-05-06,50.46,1018.94,9.13,31.52,24.95
2025-05-07,52.17,1010.79,15.24,29.18,22.3
2025-05-08,52.52,1004.95,14.12,35.32,28.19
2025-05-09,66.26,1004.72,15.43,37.08,28.82
2025-05-10,41.64,1007.23,11.51,32.49,27.48
2025-05-11,78.5,1006.42,14.41,37.44,25.98
2025-05-12,63.88,1013.12,10.22,33.0,26.68
2025-05-13,58.01,1008.4,20.22,32.07,25.25
2025-05-14,56.01,1003.73,8.75,31.62,23.92
2025-05-15,58.35,1016.77,20.42,36.71,27.23
2025-05-16,59.95,1007.5,12.14,31.49,25.64
2025-05-17,60.78,1011.03,6.5,34.93,27.4
2025-05-18,60.11,1004.08,17.47,32.17,26.76
2025-05-19,56.8,1008.87,12.5,32.48,26.37
2025-05-20,54.76,1008.55,15.4,35.85,27.43
2025-05-21,55.04,997.48,16.9,32.83,25.41
2025-05-22,54.7,1016.95,13.35,32.86,26.42
2025-05-23,63.96,1013.27,9.63,36.33,27.33
2025-05-24,60.14,1004.77,15.9,37.43,27.43
2025-05-25,35.37,1001.19,12.0,35.41,30.26
2025-05-26,60.51,1008.39,14.74,32.63,26.43
2025-05-27,57.25,1007.04,3.39,33.01,27.53
2025-05-28,55.73,1008.33,13.79,34.38,29.02
2025-05-29,53.11,1007.47,9.45,34.98,27.31
2025-05-30,63.67,1009.0,18.61,32.16,26.63
2025-05-31,62.4,1013.66,14.49,35.99,26.61
2025-06-01,50.34,1009.22,12.96,34.64,26.45
2025-06-02,58.57,1001.1,13.95,30.73,21.68
2025-06-03,48.9,1013.12,8.01,32.52,26.28
2025-06-04,46.02,1014.48,18.49,33.5,26.35
2025-06-05,51.27,1022.0,19.97,34.49,28.09
2025-06-06,61.67,1000.59,13.57,38.85,29.9
2025-06-07,62.29,1007.4,18.36,35.26,25.22
2025-06-08,59.19,995.75,9.72,32.93,25.17
2025-06-09,60.66,1008.9,8.81,35.3,27.25
2025-06-10,59.18,1003.37,12.16,34.07,24.22
2025-06-11,51.07,1015.71,13.74,35.59,27.24
2025-06-12,58.57,1002.2,10.42,36.18,27.2
2025-06-13,61.14,997.61,14.15,37.58,30.44
2025-06-14,60.81,1003.68,13.23,34.89,27.17
2025-06-15,63.84,996.15,8.01,38.56,30.37
2025-06-16,60.47,1009.77,14.08,36.97,26.61
2025-06-17,57.97,995.69,15.45,33.43,27.23
