CustomerID,Age,Gender,MaritalStatus,Education,Occupation,AnnualIncome,CityTier,FamilySize,CreditScore,PurchaseHistory,AvgPurchaseValue,DaysSinceLastPurchase,WebsiteVisits,AppUsageHours,EmailClicks,AdsClicked,DiscountUsed,LoyaltyMember,CartAbandonRate,ProductRating,CustomerSatisfaction,PaymentMethod,Device,Purchased
118544,28,Female,Married,Post Graduate,Employee,76503,1,4,634,3,102.78,61,5,10.4,17,8,1,1,87.29,1.0,2,Cash,Desktop,0
118545,39,Male,Divorced,Post Graduate,Employee,128155,3,2,683,32,231.39,335,7,22.5,12,7,0,0,4.82,1.6,8,Debit Card,Tablet,0
118546,35,Male,Married,Post Graduate,Business,135357,1,4,554,3,1271.58,337,26,16.5,15,9,1,1,94.62,1.7,1,Credit Card,Mobile,1
118547,52,Male,Married,High School,Student,79311,3,2,323,6,844.24,188,9,29.4,10,6,1,0,26.44,4.1,5,Credit Card,Mobile,0
118548,23,Male,Single,Graduate,Employee,116949,2,3,332,20,1231.31,157,29,4.1,19,0,1,1,94.5,4.5,6,Debit Card,Mobile,0
118549,20,Male,Married,Post Graduate,Self-Employed,29921,2,1,890,0,1080.23,167,9,4.0,11,9,1,1,17.74,4.8,4,Cash,Mobile,1
118550,22,Male,Married,High School,Self-Employed,40335,1,6,340,4,629.52,219,17,21.6,4,6,0,1,42.25,1.4,9,UPI,Desktop,0
118551,26,Female,Single,Post Graduate,Self-Employed,69741,3,6,441,24,1209.18,232,8,26.1,4,7,0,1,20.63,1.5,5,Net Banking,Mobile,0
118552,45,Male,Married,High School,Retired,115039,3,6,539,28,1005.45,124,13,32.4,11,0,1,1,32.66,5.0,7,UPI,Desktop,1
118553,36,Male,Single,Graduate,Employee,37149,2,6,492,8,1368.22,237,5,38.3,3,8,0,1,28.86,1.2,9,Net Banking,Tablet,0
118554,45,Male,Married,High School,Employee,30998,2,4,404,31,473.88,182,28,21.2,0,8,1,1,29.11,3.4,1,Cash,Mobile,1
118555,44,Male,Single,High School,Retired,76760,1,1,701,32,1033.54,196,5,31.7,15,4,1,0,52.12,1.9,5,Debit Card,Desktop,0
118556,30,Male,Married,Graduate,Business,114518,2,5,321,34,485.95,243,21,32.4,1,2,1,1,75.12,4.3,5,Debit Card,Mobile,1
118557,55,Male,Single,Graduate,Student,85490,2,3,424,2,691.7,171,7,15.4,19,1,1,0,14.8,1.0,5,Cash,Tablet,0
118558,60,Female,Married,High School,Employee,48126,1,5,381,14,1385.77,315,16,17.9,10,0,0,1,42.24,1.6,3,Debit Card,Desktop,0
118559,70,Male,Single,High School,Self-Employed,68736,1,1,603,21,911.83,13,20,17.0,20,5,0,0,76.27,2.2,5,Cash,Mobile,1
118560,38,Female,Married,Graduate,Student,135131,3,2,851,9,297.02,6,23,7.9,8,0,0,1,0.07,2.9,6,Net Banking,Desktop,1
118561,44,Male,Single,Post Graduate,Business,61929,2,3,650,15,363.3,144,24,34.6,20,3,1,1,17.63,2.7,9,Cash,Desktop,1
118562,63,Female,Married,High School,Employee,117859,3,5,780,15,503.59,68,17,31.0,20,1,1,0,25.37,4.2,6,Cash,Tablet,1
118563,23,Female,Single,Graduate,Student,111239,1,2,419,3,239.98,33,18,18.4,8,4,0,1,58.56,1.4,8,UPI,Mobile,0
118564,55,Female,Married,Graduate,Employee,27715,3,3,572,21,360.45,222,9,23.6,15,9,0,0,60.82,3.8,5,Debit Card,Tablet,0
118565,66,Female,Married,Post Graduate,Employee,38844,2,4,666,30,999.14,223,6,14.5,3,2,0,0,73.83,3.8,1,Net Banking,Mobile,0
118566,28,Male,Married,High School,Employee,75849,2,5,656,3,78.38,108,26,5.4,11,3,0,0,81.06,5.0,4,Credit Card,Mobile,1
118567,64,Male,Single,High School,Employee,75157,1,5,789,24,23.52,213,23,16.2,14,10,0,1,47.86,3.5,3,UPI,Tablet,1
118568,58,Male,Married,High School,Business,38224,3,2,895,14,1393.33,102,5,29.7,8,0,0,1,58.93,2.3,3,Cash,Mobile,1
118569,70,Male,Married,Post Graduate,Employee,21996,2,3,623,34,1427.7,234,3,31.0,0,1,0,1,44.08,2.3,5,Debit Card,Mobile,1
118570,34,Male,Married,Post Graduate,Retired,141615,2,2,694,25,286.35,236,5,24.2,4,9,1,1,24.4,3.6,2,Debit Card,Tablet,1
118571,56,Female,Single,Post Graduate,Self-Employed,43149,3,4,470,19,976.72,110,8,23.5,20,3,1,1,5.68,3.5,10,UPI,Mobile,1
118572,24,Male,Single,Graduate,Business,107518,1,1,449,20,1007.89,57,9,22.3,18,10,0,1,73.29,3.9,6,Cash,Mobile,1
118573,47,Male,Married,High School,Employee,31621,1,6,860,13,1461.08,284,15,4.5,13,1,0,0,60.84,3.6,3,Credit Card,Desktop,0
118574,38,Male,Single,High School,Employee,26816,1,3,666,1,1359.55,166,20,27.4,19,6,0,1,14.02,1.7,8,Cash,Desktop,0
118575,18,Female,Married,Post Graduate,Employee,29584,1,1,783,28,1109.56,32,24,28.7,14,0,1,1,88.41,2.8,10,Credit Card,Mobile,1
118576,42,Female,Married,Graduate,Student,83754,3,4,415,8,591.86,343,12,33.5,6,1,1,0,28.08,1.9,10,Credit Card,Desktop,0
118577,49,Male,Single,Graduate,Employee,67538,1,2,328,40,1126.71,170,29,17.0,8,6,0,0,33.75,3.7,1,Debit Card,Tablet,1
118578,25,Male,Married,Graduate,Business,75289,1,5,566,26,501.81,53,26,6.8,3,7,1,1,88.62,4.0,9,Cash,Mobile,1
118579,22,Male,Married,High School,Student,131421,3,3,765,39,854.34,115,25,24.0,16,2,1,1,20.61,3.1,9,Credit Card,Mobile,1
118580,47,Female,Single,Post Graduate,Self-Employed,122105,3,2,695,0,1161.38,87,8,7.8,4,5,1,0,28.91,4.2,8,Debit Card,Desktop,0
118581,68,Male,Single,Graduate,Retired,139875,2,1,786,38,677.93,178,23,7.8,5,0,0,1,15.12,4.5,9,UPI,Tablet,1
118582,25,Female,Married,Graduate,Employee,92225,2,4,632,38,347.01,324,26,6.8,13,9,0,1,77.83,4.2,10,Debit Card,Mobile,1
118583,66,Male,Single,Graduate,Employee,54341,1,2,521,23,128.4,6,22,7.3,3,7,0,0,58.23,3.7,2,UPI,Tablet,0
118584,36,Male,Married,Post Graduate,Employee,46489,2,6,893,5,58.67,216,21,30.6,15,1,0,1,80.95,2.2,8,Credit Card,Mobile,1
118585,61,Female,Divorced,Graduate,Employee,63118,2,3,336,19,255.33,211,28,22.5,0,3,1,1,44.44,2.8,5,Net Banking,Tablet,0
118586,47,Female,Divorced,High School,Employee,97949,2,5,809,30,745.79,105,27,15.2,1,10,0,1,29.45,4.5,6,Credit Card,Mobile,1
118587,32,Female,Single,High School,Employee,91610,3,1,492,27,418.96,228,8,38.1,1,3,1,0,31.93,2.1,5,Net Banking,Mobile,1
118588,53,Male,Married,High School,Self-Employed,67076,1,6,591,18,599.3,229,19,39.8,4,4,1,0,76.02,3.6,8,UPI,Mobile,1
118589,61,Female,Married,Graduate,Employee,82407,2,6,566,32,408.85,232,1,13.6,20,5,0,0,62.43,4.4,4,Debit Card,Tablet,1
118590,44,Male,Single,Graduate,Employee,128330,2,1,437,26,1262.23,187,9,30.4,8,3,1,1,31.3,4.9,2,Cash,Mobile,1
118591,30,Male,Single,Post Graduate,Retired,129361,2,3,591,34,811.46,361,12,7.1,7,2,1,0,30.67,2.8,3,Net Banking,Mobile,0
118592,31,Male,Single,Post Graduate,Self-Employed,93574,3,3,329,0,725.87,49,9,32.7,2,3,0,0,14.67,4.4,8,Debit Card,Mobile,0
118593,54,Female,Married,Graduate,Employee,62141,2,1,553,9,586.83,85,1,23.2,14,3,1,0,80.85,1.7,4,UPI,Mobile,0
118594,65,Female,Married,Post Graduate,Employee,120627,1,6,376,12,639.83,143,21,13.2,20,1,1,0,66.29,3.3,4,Net Banking,Desktop,1
118595,47,Male,Married,Post Graduate,Self-Employed,47087,1,6,885,2,1172.59,314,6,4.5,6,9,1,1,55.28,4.3,6,Debit Card,Tablet,1
118596,56,Female,Married,Graduate,Self-Employed,44590,2,1,659,30,1306.01,97,19,4.3,4,1,1,1,68.35,1.0,9,UPI,Mobile,0
118597,64,Male,Married,High School,Employee,70051,3,6,395,5,1229.49,319,16,36.4,13,5,1,1,45.26,2.5,8,Cash,Desktop,0
118598,30,Male,Single,High School,Self-Employed,137475,2,2,701,29,1014.65,365,8,3.0,7,4,1,0,66.11,3.9,8,Net Banking,Mobile,1
118599,33,Female,Married,Graduate,Employee,27706,1,1,655,29,1172.94,352,3,20.9,10,8,0,0,92.92,1.7,3,Credit Card,Mobile,0
118600,61,Female,Married,Post Graduate,Employee,64707,2,2,719,16,761.23,245,30,8.3,10,2,0,1,7.64,4.9,1,Cash,Desktop,1
118601,24,Female,Married,Graduate,Self-Employed,24001,2,4,523,26,418.36,143,20,12.4,14,10,1,1,1.28,4.6,4,Debit Card,Desktop,1
118602,65,Female,Married,Post Graduate,Employee,136178,3,1,431,16,451.54,311,18,26.7,15,4,1,0,21.35,3.5,5,Net Banking,Mobile,1
118603,44,Male,Married,Post Graduate,Self-Employed,121735,3,4,624,14,1486.92,338,11,13.2,11,2,1,0,98.07,1.9,2,Net Banking,Desktop,0
118604,62,Female,Divorced,Graduate,Employee,133389,2,3,540,35,821.4,360,27,35.5,19,5,1,1,22.78,3.6,10,Debit Card,Mobile,1
118605,52,Female,Married,High School,Business,124239,1,4,600,22,1330.32,61,28,34.3,2,3,0,0,9.32,3.6,8,Debit Card,Desktop,1
118606,32,Male,Married,High School,Student,117977,3,3,729,7,1166.29,221,20,4.6,14,2,0,1,54.72,3.6,9,UPI,Mobile,1
118607,45,Female,Married,Post Graduate,Employee,149428,3,3,878,3,1002.92,235,20,11.8,20,2,1,1,61.17,2.0,9,Credit Card,Desktop,1
118608,52,Female,Married,Graduate,Retired,88905,3,6,607,20,77.42,103,18,3.2,16,8,1,1,53.87,3.2,8,Debit Card,Mobile,1
118609,24,Male,Married,Graduate,Student,79700,2,6,463,21,521.46,64,17,24.7,8,3,1,1,46.0,1.8,1,Debit Card,Tablet,1
118610,67,Female,Single,High School,Self-Employed,52148,3,6,357,10,318.23,146,9,2.4,20,0,1,1,14.26,1.6,8,Net Banking,Mobile,0
118611,63,Male,Single,High School,Retired,83478,3,1,899,25,159.91,283,18,36.7,10,5,1,0,68.81,2.5,9,Net Banking,Desktop,1
118612,67,Female,Single,High School,Business,37432,2,1,544,25,335.01,148,25,33.5,18,2,1,1,68.43,1.6,4,UPI,Mobile,1
118613,68,Male,Single,Graduate,Retired,121712,3,2,758,34,107.02,27,5,36.5,5,1,1,0,48.28,3.4,2,UPI,Mobile,1
118614,63,Female,Married,Graduate,Retired,133489,1,2,594,37,273.96,1,16,39.7,9,2,1,0,52.57,4.0,5,Credit Card,Desktop,1
118615,37,Female,Married,Post Graduate,Employee,124311,2,6,429,10,172.24,270,26,29.9,2,4,0,1,15.71,3.7,3,Debit Card,Mobile,1
118616,49,Male,Married,Post Graduate,Employee,32263,1,3,364,30,1003.16,137,15,22.2,14,0,0,0,22.85,3.4,8,Net Banking,Mobile,0
118617,55,Male,Single,Graduate,Employee,27228,2,1,729,1,328.84,284,26,37.4,7,4,1,1,8.85,3.3,6,Cash,Mobile,1
118618,57,Female,Single,Post Graduate,Employee,47498,3,2,882,23,662.63,109,7,12.4,10,1,1,1,92.68,1.4,7,UPI,Mobile,1
118619,49,Female,Married,Post Graduate,Self-Employed,38714,1,5,569,32,1097.59,337,25,23.3,13,1,0,1,15.63,1.1,5,Cash,Mobile,1
118620,43,Female,Married,Post Graduate,Employee,105891,3,6,763,22,1064.16,108,30,9.6,13,4,0,1,73.54,3.7,6,Debit Card,Desktop,1
118621,56,Male,Married,Graduate,Employee,66395,3,6,778,31,1001.06,79,5,23.6,18,3,0,1,64.23,4.8,4,Credit Card,Mobile,1
118622,37,Male,Divorced,Graduate,Self-Employed,92542,2,6,699,37,129.58,125,5,13.2,19,3,1,0,99.8,4.8,8,Net Banking,Mobile,1
118623,35,Female,Married,High School,Employee,65310,3,3,365,35,1480.29,39,5,25.4,0,0,0,1,57.09,3.6,9,Cash,Mobile,1
118624,67,Female,Married,Post Graduate,Student,49458,2,3,603,6,923.32,215,12,11.2,15,6,1,1,89.25,2.8,7,Cash,Desktop,1
118625,32,Male,Married,Post Graduate,Business,55984,1,5,821,36,1129.28,191,28,28.3,19,6,1,1,31.94,3.6,5,Credit Card,Desktop,1
118626,69,Female,Single,High School,Business,26716,2,1,810,33,773.35,96,8,26.9,11,2,1,0,22.87,1.5,1,Cash,Tablet,1
118627,39,Male,Single,High School,Employee,141761,3,1,377,1,1110.05,340,21,13.1,9,1,0,1,90.87,1.3,4,Cash,Mobile,1
118628,68,Male,Single,Graduate,Employee,138498,2,1,549,5,1019.01,256,21,7.5,13,3,1,1,85.74,2.1,4,UPI,Mobile,1
118629,39,Female,Single,Graduate,Employee,68818,3,6,584,7,768.99,219,23,26.8,9,6,1,0,49.06,4.9,6,Net Banking,Mobile,0
118630,70,Male,Single,High School,Employee,49200,3,5,541,16,233.91,96,5,11.8,15,2,1,0,78.41,4.2,8,UPI,Tablet,0
118631,38,Male,Married,Post Graduate,Student,136435,1,5,515,2,776.32,9,3,19.1,9,0,0,1,59.33,2.4,3,UPI,Desktop,1
118632,19,Female,Married,High School,Employee,92911,1,1,444,4,117.22,286,12,17.6,20,1,1,0,65.02,4.5,6,UPI,Mobile,1
118633,57,Male,Married,Graduate,Student,111972,2,5,721,1,663.59,207,25,6.8,13,8,1,1,18.91,2.4,3,UPI,Mobile,1
118634,70,Female,Divorced,Post Graduate,Employee,136321,3,4,436,12,220.2,212,3,18.9,15,6,1,0,1.0,4.4,1,Credit Card,Tablet,1
118635,60,Female,Divorced,Post Graduate,Employee,78359,2,3,649,2,125.38,118,25,20.5,17,10,1,1,35.05,3.1,8,UPI,Desktop,1
118636,35,Female,Divorced,Graduate,Employee,135238,3,1,864,11,376.54,145,4,8.5,4,10,1,0,41.56,4.6,10,Cash,Mobile,1
118637,40,Male,Married,Post Graduate,Employee,65382,2,1,613,24,932.2,115,18,38.4,0,6,0,0,61.61,3.2,9,Credit Card,Mobile,1
118638,30,Male,Single,Post Graduate,Employee,127720,2,3,415,36,425.29,158,11,37.8,4,9,1,1,41.78,4.0,2,UPI,Tablet,1
118639,58,Female,Married,High School,Employee,131629,2,5,548,13,1148.41,80,22,6.4,19,8,1,1,72.8,2.6,5,Debit Card,Mobile,1
118640,26,Male,Married,High School,Business,98991,2,3,601,8,958.69,7,17,20.1,11,8,0,0,2.77,3.4,10,UPI,Desktop,1
118641,66,Female,Married,Graduate,Retired,135435,2,1,694,27,291.09,263,23,2.6,15,3,0,0,77.78,2.3,10,Debit Card,Desktop,0
118642,24,Female,Divorced,Post Graduate,Employee,37303,2,5,325,30,71.93,268,17,3.1,12,4,1,1,45.01,2.8,1,Debit Card,Mobile,0
118643,58,Male,Married,Post Graduate,Retired,36177,1,2,798,1,1251.11,189,2,14.2,4,8,1,1,74.14,1.8,10,Credit Card,Mobile,0
118644,18,Female,Married,High School,Employee,131559,2,5,595,39,224.68,183,27,19.1,5,7,0,0,29.45,2.2,1,Cash,Mobile,1
118645,19,Female,Divorced,Graduate,Self-Employed,64014,2,5,634,16,988.47,16,5,28.1,7,10,0,0,43.52,2.6,5,UPI,Desktop,1
118646,21,Male,Divorced,Graduate,Business,139577,1,1,471,13,503.62,238,15,7.3,4,7,1,1,69.75,4.9,10,Net Banking,Mobile,1
118647,31,Male,Married,High School,Employee,22704,2,1,309,5,169.01,185,3,19.2,12,2,1,0,44.24,1.5,3,UPI,Mobile,0
118648,49,Female,Married,Graduate,Employee,117305,1,2,625,0,526.27,3,10,20.5,13,4,1,1,38.6,2.9,9,Net Banking,Tablet,1
118649,53,Male,Married,Graduate,Employee,40139,2,6,732,8,392.28,36,11,21.1,18,5,0,0,76.69,2.9,7,UPI,Mobile,0
118650,19,Male,Single,High School,Business,34122,2,1,785,23,340.1,208,12,19.0,13,9,1,1,51.58,2.8,1,Debit Card,Mobile,1
118651,57,Male,Married,Graduate,Retired,50187,2,5,517,23,1250.68,268,18,11.3,17,9,1,1,64.73,1.1,5,UPI,Mobile,1
118652,67,Male,Single,Post Graduate,Employee,102232,3,2,352,11,1464.85,270,13,28.6,18,2,1,0,10.2,4.8,10,Net Banking,Mobile,1
118653,68,Female,Married,Post Graduate,Self-Employed,121993,2,5,496,10,63.51,151,15,39.0,15,9,0,1,86.5,3.0,5,UPI,Mobile,1
118654,31,Male,Married,Post Graduate,Student,103202,3,5,790,35,828.92,33,18,11.9,2,8,1,1,94.01,3.1,4,Net Banking,Mobile,1
118655,37,Female,Married,Post Graduate,Business,25318,1,5,877,25,1179.52,1,22,40.0,5,4,1,0,70.17,1.5,3,Net Banking,Tablet,1
118656,42,Female,Single,High School,Business,117092,2,2,453,22,83.53,102,26,6.4,18,7,0,1,23.57,3.4,5,Debit Card,Desktop,1
118657,59,Female,Single,Post Graduate,Business,86451,1,1,543,38,885.09,146,14,14.5,15,0,1,1,22.84,3.7,4,Cash,Mobile,1
118658,66,Male,Divorced,High School,Business,90501,1,3,826,32,260.24,315,28,6.3,0,6,1,1,99.56,2.2,1,Net Banking,Desktop,0
118659,25,Male,Single,Post Graduate,Self-Employed,131783,2,6,352,35,872.97,129,23,12.3,4,6,1,1,34.53,3.5,6,Credit Card,Mobile,1
118660,45,Female,Single,Graduate,Employee,102820,2,2,681,31,1082.89,303,18,28.5,14,4,1,0,90.79,1.7,2,Credit Card,Mobile,0
118661,63,Male,Married,High School,Retired,133853,2,1,707,25,1191.19,41,2,37.5,16,4,1,1,94.07,3.1,8,UPI,Mobile,1
118662,38,Female,Single,Graduate,Employee,38072,1,5,326,36,1217.03,76,8,23.5,2,9,0,0,47.85,1.6,2,Debit Card,Mobile,1
118663,40,Male,Married,Graduate,Employee,40360,2,3,671,23,191.81,218,13,4.5,5,8,1,1,64.29,2.4,3,Debit Card,Tablet,0
118664,49,Female,Single,Graduate,Employee,129559,2,5,593,22,470.36,8,3,39.2,16,10,1,0,79.75,1.1,7,Credit Card,Mobile,1
118665,25,Female,Married,Graduate,Employee,126220,2,3,673,29,1468.76,30,26,32.5,18,10,1,1,54.22,5.0,6,Cash,Mobile,1
118666,48,Male,Married,Post Graduate,Student,54189,2,2,371,27,1287.96,167,19,1.1,12,7,1,1,96.37,4.8,7,UPI,Mobile,1
118667,54,Male,Divorced,Graduate,Business,121130,1,2,382,25,1093.39,279,22,22.5,20,6,1,0,48.4,1.0,5,UPI,Desktop,0
118668,33,Male,Single,Graduate,Employee,131249,2,5,716,34,842.73,159,18,17.3,11,8,1,0,65.05,3.8,10,Cash,Mobile,1
118669,57,Male,Single,Post Graduate,Self-Employed,106893,2,3,585,21,422.47,335,12,29.2,13,2,1,0,18.24,3.5,3,Credit Card,Mobile,1
118670,59,Male,Divorced,High School,Employee,114420,1,4,487,26,1165.74,42,4,5.9,14,6,0,0,12.07,1.2,8,Net Banking,Mobile,0
118671,44,Female,Married,Graduate,Business,96151,2,6,359,1,150.25,86,29,13.0,16,4,1,0,90.01,3.9,10,Debit Card,Mobile,1
118672,57,Male,Married,Post Graduate,Employee,46501,2,5,768,33,1064.72,18,15,11.7,20,7,1,0,6.23,4.4,7,Cash,Desktop,1
118673,58,Male,Single,Graduate,Business,23586,3,4,629,10,1266.51,193,23,12.1,9,9,1,0,1.29,4.4,8,Net Banking,Mobile,1
118674,35,Male,Married,Graduate,Employee,102505,2,2,817,22,839.84,233,1,5.9,11,1,1,0,30.12,3.7,4,Credit Card,Mobile,0
118675,52,Female,Single,High School,Employee,101556,1,5,537,3,1292.16,330,11,11.0,15,6,1,1,7.2,4.6,8,Credit Card,Tablet,1
118676,66,Male,Single,High School,Employee,143580,2,3,512,8,207.26,317,30,5.0,17,10,1,0,5.19,4.1,4,Debit Card,Tablet,1
118677,69,Female,Married,High School,Employee,116968,2,2,330,25,273.95,17,2,6.1,8,10,1,1,11.61,4.2,2,Credit Card,Mobile,1
118678,32,Female,Divorced,High School,Student,107592,2,4,646,27,178.47,209,19,2.0,16,1,1,0,43.52,3.8,9,Credit Card,Mobile,1
118679,70,Male,Single,Graduate,Employee,60251,2,1,577,32,410.92,275,10,2.7,15,9,0,0,83.61,3.4,2,Credit Card,Mobile,0
118680,44,Male,Single,High School,Employee,66845,3,5,380,20,1452.2,22,27,23.6,18,9,1,0,8.56,3.0,6,Net Banking,Mobile,1
118681,34,Female,Single,High School,Employee,128497,2,4,744,26,819.27,9,5,40.0,0,7,1,1,96.0,2.1,9,Debit Card,Mobile,1
118682,57,Male,Married,Post Graduate,Self-Employed,146113,1,3,871,29,521.02,340,11,9.5,13,6,1,1,78.03,4.6,3,UPI,Mobile,1
118683,19,Male,Married,High School,Employee,77969,2,4,880,1,1476.92,293,30,25.1,12,4,1,0,94.75,1.5,8,Net Banking,Mobile,0
118684,66,Female,Single,Graduate,Employee,55405,3,2,422,26,898.03,47,28,25.9,4,7,1,1,42.88,4.7,1,UPI,Desktop,1
118685,67,Male,Married,High School,Employee,47074,2,6,364,20,285.95,123,13,4.8,12,7,0,0,42.2,2.3,5,UPI,Tablet,0
118686,48,Male,Single,Graduate,Employee,63876,3,2,416,14,926.01,17,25,3.2,4,5,1,0,80.31,3.9,10,Debit Card,Desktop,0
118687,54,Female,Single,High School,Employee,100731,1,4,682,6,1459.72,111,29,7.5,15,6,0,1,45.64,1.9,1,Cash,Desktop,1
118688,58,Male,Single,High School,Employee,53257,3,5,642,17,1051.29,218,30,2.2,5,5,0,0,86.84,1.1,3,UPI,Mobile,0
118689,58,Female,Single,Post Graduate,Employee,75117,1,1,479,1,894.24,222,10,36.6,5,5,0,1,15.22,3.4,2,Cash,Mobile,0
118690,51,Male,Single,Graduate,Employee,89206,3,2,530,31,1305.66,115,19,14.5,6,1,1,1,98.2,4.3,7,Credit Card,Mobile,1
118691,51,Female,Single,Graduate,Business,78059,1,2,526,28,73.38,180,17,3.0,20,9,0,1,16.11,1.5,1,Net Banking,Mobile,1
118692,68,Male,Married,High School,Employee,100306,2,2,794,23,1325.2,213,26,14.3,12,8,0,0,25.57,2.4,8,Credit Card,Mobile,1
118693,20,Male,Single,Graduate,Retired,54896,1,3,439,4,155.24,83,25,2.4,18,10,1,0,87.39,2.7,10,Cash,Mobile,1
118694,34,Female,Single,Graduate,Business,113091,2,2,376,17,45.51,303,18,21.4,1,4,1,1,35.88,1.8,8,Cash,Tablet,0
118695,31,Female,Single,Graduate,Retired,130822,3,2,658,18,142.03,43,12,7.7,4,10,1,1,11.68,1.2,1,Cash,Mobile,1
118696,31,Male,Single,Graduate,Self-Employed,26636,1,4,474,23,992.87,307,26,10.7,19,5,0,1,97.38,3.2,7,Debit Card,Tablet,0
118697,63,Female,Single,High School,Business,120770,2,6,859,16,830.33,284,19,5.9,13,2,1,1,35.07,4.9,2,UPI,Tablet,1
118698,55,Male,Single,Graduate,Retired,139230,1,6,854,3,1121.95,220,27,36.4,9,7,0,0,19.28,2.2,5,Credit Card,Tablet,1
118699,52,Female,Divorced,Post Graduate,Employee,22807,2,1,456,36,1120.83,168,7,25.4,6,8,1,1,71.15,1.2,1,Net Banking,Mobile,0
118700,18,Female,Married,High School,Business,72922,2,1,852,40,512.3,311,25,16.0,13,1,1,0,47.0,3.1,7,Debit Card,Mobile,1
118701,65,Male,Married,Graduate,Retired,95123,2,1,661,17,1404.6,61,18,27.8,8,7,1,0,41.46,3.6,6,UPI,Mobile,1
118702,46,Male,Married,Graduate,Employee,49513,3,5,706,39,1230.35,332,1,22.1,15,5,0,1,20.82,3.4,8,UPI,Mobile,0
118703,21,Male,Married,High School,Employee,116874,1,1,594,26,1096.9,346,16,13.1,13,2,1,1,94.16,2.6,4,Debit Card,Mobile,1
118704,50,Female,Married,Post Graduate,Employee,144813,2,6,725,40,527.81,122,8,4.1,4,8,0,0,45.14,2.4,3,Cash,Tablet,1
118705,34,Male,Married,High School,Employee,62584,1,3,325,39,178.09,230,4,36.1,18,4,1,0,89.87,2.0,7,Credit Card,Mobile,0
118706,45,Female,Married,Graduate,Employee,80882,1,2,437,33,911.57,214,16,28.1,13,1,1,0,56.45,2.1,5,Cash,Tablet,1
118707,67,Male,Divorced,Graduate,Employee,75229,2,3,665,1,815.13,256,11,14.4,6,5,0,1,40.63,4.8,4,UPI,Mobile,0
118708,43,Female,Single,High School,Employee,60212,3,2,430,16,40.04,30,2,11.2,0,3,1,0,59.59,1.1,9,Debit Card,Desktop,1
118709,25,Female,Single,Graduate,Employee,128712,1,5,556,33,65.58,330,26,30.7,10,10,0,1,34.77,1.3,8,Credit Card,Mobile,1
118710,51,Female,Single,Graduate,Employee,135515,1,4,691,3,1154.47,136,2,11.8,4,1,0,0,14.48,1.1,10,Credit Card,Desktop,0
118711,35,Female,Married,Post Graduate,Business,136217,2,4,478,4,590.53,201,2,15.9,16,10,0,1,67.33,4.2,10,Net Banking,Mobile,1
118712,48,Male,Single,Graduate,Self-Employed,94296,1,3,422,11,319.77,205,5,12.2,4,10,1,1,61.09,3.3,10,Cash,Tablet,1
118713,44,Male,Divorced,Graduate,Employee,69501,1,1,617,17,266.51,33,2,29.1,3,0,0,1,52.77,2.4,6,UPI,Desktop,0
118714,33,Female,Single,Post Graduate,Employee,139142,2,2,753,36,1024.13,248,23,12.8,18,9,1,0,97.4,1.7,10,Net Banking,Desktop,1
118715,27,Male,Single,Graduate,Business,58667,3,2,378,31,444.43,239,2,31.7,8,8,1,1,17.05,4.3,4,UPI,Mobile,1
118716,57,Female,Single,Post Graduate,Employee,112600,3,5,523,16,500.86,283,25,36.4,8,8,1,0,42.88,2.9,1,Cash,Mobile,1
118717,29,Female,Married,Graduate,Retired,132935,2,6,881,36,733.98,138,30,6.1,0,4,1,0,32.93,2.1,9,Cash,Tablet,1
118718,39,Female,Married,Graduate,Employee,141737,3,1,722,20,673.41,194,17,32.6,14,5,1,1,64.98,4.7,10,Debit Card,Mobile,1
118719,33,Male,Single,Graduate,Employee,71261,1,5,430,25,1262.76,249,1,19.5,11,5,0,1,58.1,1.0,9,Net Banking,Mobile,0
118720,29,Male,Married,Graduate,Student,55340,1,6,325,33,850.96,356,23,20.9,4,10,1,0,86.67,2.4,7,Debit Card,Desktop,1
118721,28,Female,Single,High School,Student,101911,1,5,643,36,1415.06,58,1,4.6,14,9,1,0,76.74,1.2,2,UPI,Mobile,1
118722,37,Male,Married,High School,Employee,110301,3,4,552,37,580.25,141,28,20.9,1,9,1,0,87.02,1.9,4,Cash,Desktop,0
118723,68,Female,Married,Graduate,Employee,118370,3,2,602,22,1253.92,35,6,3.7,9,2,0,1,59.7,4.8,7,Net Banking,Tablet,1
118724,18,Male,Married,Post Graduate,Student,45314,3,5,352,4,1010.18,5,4,31.7,12,10,0,1,53.11,2.8,1,UPI,Mobile,1
118725,44,Male,Married,High School,Employee,111561,2,5,545,40,1475.7,103,15,10.9,5,2,0,0,62.74,3.7,6,UPI,Mobile,1
118726,20,Male,Married,Graduate,Self-Employed,32257,1,5,701,38,509.07,67,18,9.2,19,8,1,0,40.26,1.5,4,UPI,Mobile,1
118727,29,Female,Single,Post Graduate,Self-Employed,70880,1,5,872,12,1108.83,123,4,8.8,18,7,1,1,98.23,4.1,4,Net Banking,Desktop,0
118728,47,Male,Married,High School,Employee,122266,3,4,654,22,984.47,134,16,9.8,6,1,0,0,97.38,2.3,10,Net Banking,Mobile,0
118729,26,Female,Single,Post Graduate,Retired,32845,2,2,710,28,1016.32,119,22,39.0,5,10,0,0,77.44,1.3,2,Credit Card,Desktop,1
118730,70,Female,Married,Graduate,Employee,61433,3,3,643,22,1029.95,223,10,29.8,16,1,0,0,26.0,3.3,2,Net Banking,Mobile,0
